series_id,game_num,blue_team,red_team,team,opp_team,side,player,champion,draft_champion,role,pick_order,pick_turn_global,pick_phase,win,result
2901030,1,G2,KC,KC,G2,Red,Yike,Zaahen,Sion,JGL,4,10.0,1.0,False,Loss
2901030,1,G2,KC,KC,G2,Red,kyeahoo,Azir,Bard,MID,5,11.0,1.0,False,Loss
2901030,1,G2,KC,G2,KC,Blue,Caps,Taliyah,Gwen,MID,6,12.0,1.0,True,Win
2901030,1,G2,KC,G2,KC,Blue,Hans Sama,Kaisa,Neeko,BOT,7,17.0,2.0,True,Win
2901030,1,G2,KC,KC,G2,Red,Caliste,Ezreal,Ezreal,BOT,8,18.0,2.0,False,Loss
2901030,1,G2,KC,KC,G2,Red,Busio,Bard,Zaahen,SUP,9,19.0,2.0,False,Loss
2901030,1,G2,KC,G2,KC,Blue,Labrov,Neeko,Kai'Sa,SUP,10,20.0,2.0,True,Win
2901030,3,G2,KC,G2,KC,Blue,BrokenBlade,Rumble,Galio,TOP,1,,,True,Win
2901030,3,G2,KC,G2,KC,Blue,SkewMond,JarvanIV,Ryze,JGL,2,,,True,Win
2901030,3,G2,KC,G2,KC,Blue,Caps,Ryze,Ashe,MID,3,,,True,Win
2901030,3,G2,KC,G2,KC,Blue,Hans Sama,Corki,Anivia,BOT,4,,,True,Win
2901030,3,G2,KC,G2,KC,Blue,Labrov,Nami,Corki,SUP,5,,,True,Win
2901030,3,G2,KC,KC,G2,Red,Canna,Galio,Jarvan IV,TOP,6,,,False,Loss
2901030,3,G2,KC,KC,G2,Red,Yike,Ambessa,Rumble,JGL,7,,,False,Loss
2901030,3,G2,KC,KC,G2,Red,kyeahoo,Anivia,Seraphine,MID,8,,,False,Loss
2901030,3,G2,KC,KC,G2,Red,Caliste,Ashe,Nami,BOT,9,,,False,Loss
2901030,3,G2,KC,KC,G2,Red,Busio,Seraphine,Ambessa,SUP,10,,,False,Loss
2901035,1,VIT,KC,KC,VIT,Red,Canna,RekSai,Rumble,TOP,1,7.0,1.0,False,Loss
2901035,1,VIT,KC,VIT,KC,Blue,Naak Nako,Ambessa,K'Sante,TOP,2,8.0,1.0,True,Win
2901035,1,VIT,KC,VIT,KC,Blue,Lyncas,DrMundo,Seraphine,JGL,3,9.0,1.0,True,Win
2901035,1,VIT,KC,KC,VIT,Red,Yike,Vi,Wukong,JGL,4,10.0,1.0,False,Loss
2901035,1,VIT,KC,KC,VIT,Red,kyeahoo,Taliyah,Ahri,MID,5,11.0,1.0,False,Loss
2901035,1,VIT,KC,VIT,KC,Blue,Humanoid,Ryze,Xin Zhao,MID,6,12.0,1.0,True,Win
2901035,1,VIT,KC,VIT,KC,Blue,Carzzy,Ezreal,Twisted Fate,BOT,7,17.0,2.0,True,Win
2901035,1,VIT,KC,KC,VIT,Red,Caliste,Yunara,Zeri,BOT,8,18.0,2.0,False,Loss
2901035,1,VIT,KC,KC,VIT,Red,Busio,Neeko,Alistar,SUP,9,19.0,2.0,False,Loss
2901035,1,VIT,KC,VIT,KC,Blue,Fleshy,Karma,Braum,SUP,10,20.0,2.0,True,Win
2901035,2,VIT,KC,VIT,KC,Blue,Naak Nako,Yasuo,Corki,TOP,1,,,False,Loss
2901035,2,VIT,KC,VIT,KC,Blue,Lyncas,Nocturne,Nocturne,JGL,2,,,False,Loss
2901035,2,VIT,KC,VIT,KC,Blue,Humanoid,Orianna,Jarvan IV,MID,3,,,False,Loss
2901035,2,VIT,KC,VIT,KC,Blue,Carzzy,Corki,Orianna,BOT,4,,,False,Loss
2901035,2,VIT,KC,VIT,KC,Blue,Fleshy,Rell,Yasuo,SUP,5,,,False,Loss
2901035,2,VIT,KC,KC,VIT,Red,Canna,Aurora,Azir,TOP,6,,,True,Win
2901035,2,VIT,KC,KC,VIT,Red,Yike,JarvanIV,Rakan,JGL,7,,,True,Win
2901035,2,VIT,KC,KC,VIT,Red,kyeahoo,Azir,Xayah,MID,8,,,True,Win
2901035,2,VIT,KC,KC,VIT,Red,Caliste,Xayah,Rell,BOT,9,,,True,Win
2901035,2,VIT,KC,KC,VIT,Red,Busio,Rakan,Aurora,SUP,10,,,True,Win
2901035,3,VIT,KC,VIT,KC,Blue,Naak Nako,KSante,Twisted Fate,TOP,1,,,False,Loss
2901035,3,VIT,KC,VIT,KC,Blue,Lyncas,XinZhao,Xin Zhao,JGL,2,,,False,Loss
2901035,3,VIT,KC,VIT,KC,Blue,Humanoid,TwistedFate,Alistar,MID,3,,,False,Loss
2901035,3,VIT,KC,VIT,KC,Blue,Carzzy,Seraphine,Wukong,BOT,4,,,False,Loss
2901035,3,VIT,KC,VIT,KC,Blue,Fleshy,Braum,Rumble,SUP,5,,,False,Loss
2901035,3,VIT,KC,KC,VIT,Red,Canna,Rumble,Ahri,TOP,6,,,True,Win
2901035,3,VIT,KC,KC,VIT,Red,Yike,MonkeyKing,Seraphine,JGL,7,,,True,Win
2901035,3,VIT,KC,KC,VIT,Red,kyeahoo,Ahri,Braum,MID,8,,,True,Win
2901035,3,VIT,KC,KC,VIT,Red,Caliste,Zeri,Zeri,BOT,9,,,True,Win
2901035,3,VIT,KC,KC,VIT,Red,Busio,Alistar,K'Sante,SUP,10,,,True,Win
2901037,1,G2,MKOI,G2,MKOI,Blue,BrokenBlade,Sion,Orianna,TOP,1,7.0,1.0,True,Win
2901037,1,G2,MKOI,MKOI,G2,Red,Myrwn,Ambessa,Galio,TOP,2,8.0,1.0,False,Loss
2901037,1,G2,MKOI,MKOI,G2,Red,Elyoya,Vi,Vi,JGL,3,9.0,1.0,False,Loss
2901037,1,G2,MKOI,G2,MKOI,Blue,SkewMond,Zaahen,Bard,JGL,4,10.0,1.0,True,Win
2901037,1,G2,MKOI,G2,MKOI,Blue,Caps,Orianna,Zaahen,MID,5,11.0,1.0,True,Win
2901037,1,G2,MKOI,MKOI,G2,Red,Jojopyun,Galio,Neeko,MID,6,12.0,1.0,False,Loss
2901037,1,G2,MKOI,MKOI,G2,Red,Supa,Ezreal,Ezreal,BOT,7,17.0,2.0,False,Loss
2901037,1,G2,MKOI,G2,MKOI,Blue,Hans Sama,Sivir,Sivir,BOT,8,18.0,2.0,True,Win
2901037,1,G2,MKOI,G2,MKOI,Blue,Labrov,Bard,Sion,SUP,9,19.0,2.0,True,Win
2901037,1,G2,MKOI,MKOI,G2,Red,Alvaro,Neeko,Ambessa,SUP,10,20.0,2.0,False,Loss
2901037,2,G2,MKOI,MKOI,G2,Red,Myrwn,Ornn,Ryze,TOP,1,7.0,1.0,False,Loss
2901037,2,G2,MKOI,G2,MKOI,Blue,BrokenBlade,Rumble,Rumble,TOP,2,8.0,1.0,True,Win
2901037,2,G2,MKOI,G2,MKOI,Blue,SkewMond,JarvanIV,Jarvan IV,JGL,3,9.0,1.0,True,Win
2901037,2,G2,MKOI,MKOI,G2,Red,Elyoya,XinZhao,Ornn,JGL,4,10.0,1.0,False,Loss
2901037,2,G2,MKOI,MKOI,G2,Red,Jojopyun,Ryze,Caitlyn,MID,5,11.0,1.0,False,Loss
2901037,2,G2,MKOI,G2,MKOI,Blue,Caps,Taliyah,Taliyah,MID,6,12.0,1.0,True,Win
2901037,2,G2,MKOI,G2,MKOI,Blue,Hans Sama,Ashe,Ashe,BOT,7,17.0,2.0,True,Win
2901037,2,G2,MKOI,MKOI,G2,Red,Supa,Caitlyn,Xin Zhao,BOT,8,18.0,2.0,False,Loss
2901037,2,G2,MKOI,MKOI,G2,Red,Alvaro,Seraphine,Seraphine,SUP,9,19.0,2.0,False,Loss
2901037,2,G2,MKOI,G2,MKOI,Blue,Labrov,Nautilus,Nautilus,SUP,10,20.0,2.0,True,Win
2901037,3,G2,MKOI,G2,MKOI,Blue,BrokenBlade,KSante,Corki,TOP,1,,,True,Win
2901037,3,G2,MKOI,G2,MKOI,Blue,SkewMond,MonkeyKing,Wukong,JGL,2,,,True,Win
2901037,3,G2,MKOI,G2,MKOI,Blue,Caps,Ahri,Cassiopeia,MID,3,,,True,Win
2901037,3,G2,MKOI,G2,MKOI,Blue,Hans Sama,Yunara,Ahri,BOT,4,,,True,Win
2901037,3,G2,MKOI,G2,MKOI,Blue,Labrov,Lulu,Lulu,SUP,5,,,True,Win
2901037,3,G2,MKOI,MKOI,G2,Red,Myrwn,Aurora,Jayce,TOP,6,,,False,Loss
2901037,3,G2,MKOI,MKOI,G2,Red,Elyoya,Jayce,Rakan,JGL,7,,,False,Loss
2901037,3,G2,MKOI,MKOI,G2,Red,Jojopyun,Cassiopeia,Yunara,MID,8,,,False,Loss
2901037,3,G2,MKOI,MKOI,G2,Red,Supa,Corki,Aurora,BOT,9,,,False,Loss
2901037,3,G2,MKOI,MKOI,G2,Red,Alvaro,Rakan,K'Sante,SUP,10,,,False,Loss
2901038,1,GX,KC,KC,GX,Red,Canna,Rumble,Rumble,TOP,1,7.0,1.0,True,Win
2901038,1,GX,KC,GX,KC,Blue,Lot,Ornn,Orianna,TOP,2,8.0,1.0,False,Loss
2901038,1,GX,KC,GX,KC,Blue,ISMA,JarvanIV,Jarvan IV,JGL,3,9.0,1.0,False,Loss
2901038,1,GX,KC,KC,GX,Red,Yike,XinZhao,Xin Zhao,JGL,4,10.0,1.0,True,Win
2901038,1,GX,KC,KC,GX,Red,kyeahoo,Azir,Azir,MID,5,11.0,1.0,True,Win
2901038,1,GX,KC,GX,KC,Blue,Jackies,Orianna,Ornn,MID,6,12.0,1.0,False,Loss
2901038,1,GX,KC,GX,KC,Blue,Noah,Ashe,Ashe,BOT,7,17.0,2.0,False,Loss
2901038,1,GX,KC,KC,GX,Red,Caliste,Jhin,Jhin,BOT,8,18.0,2.0,True,Win
2901038,1,GX,KC,KC,GX,Red,Busio,Bard,Bard,SUP,9,19.0,2.0,True,Win
2901038,1,GX,KC,GX,KC,Blue,Jun,Seraphine,Seraphine,SUP,10,20.0,2.0,False,Loss
2901038,2,GX,KC,GX,KC,Blue,Lot,Sion,Sion,TOP,1,7.0,1.0,False,Loss
2901038,2,GX,KC,KC,GX,Red,Canna,RekSai,Corki,TOP,2,8.0,1.0,True,Win
2901038,2,GX,KC,KC,GX,Red,Yike,DrMundo,Aurora,JGL,3,9.0,1.0,True,Win
2901038,2,GX,KC,GX,KC,Blue,ISMA,Aatrox,Ezreal,JGL,4,10.0,1.0,False,Loss
2901038,2,GX,KC,GX,KC,Blue,Jackies,Taliyah,Neeko,MID,5,11.0,1.0,False,Loss
2901038,2,GX,KC,KC,GX,Red,kyeahoo,Aurora,Nami,MID,6,12.0,1.0,True,Win
2901038,2,GX,KC,KC,GX,Red,Caliste,Corki,Dr. Mundo,BOT,7,17.0,2.0,True,Win
2901038,2,GX,KC,GX,KC,Blue,Noah,Ezreal,Taliyah,BOT,8,18.0,2.0,False,Loss
2901038,2,GX,KC,GX,KC,Blue,Jun,Neeko,Aatrox,SUP,9,19.0,2.0,False,Loss
2901038,2,GX,KC,KC,GX,Red,Busio,Nami,Vayne,SUP,10,20.0,2.0,True,Win
2901038,3,GX,KC,GX,KC,Blue,Lot,Gnar,Vi,TOP,1,7.0,1.0,False,Loss
2901038,3,GX,KC,KC,GX,Red,Canna,Kennen,Xayah,TOP,2,8.0,1.0,True,Win
2901038,3,GX,KC,KC,GX,Red,Yike,Naafiri,Rakan,JGL,3,9.0,1.0,True,Win
2901038,3,GX,KC,GX,KC,Blue,ISMA,Vi,Aphelios,JGL,4,10.0,1.0,False,Loss
2901038,3,GX,KC,GX,KC,Blue,Jackies,Karma,Thresh,MID,5,11.0,1.0,False,Loss
2901038,3,GX,KC,KC,GX,Red,kyeahoo,Ahri,Ahri,MID,6,12.0,1.0,True,Win
2901038,3,GX,KC,KC,GX,Red,Caliste,Xayah,Naafiri,BOT,7,17.0,2.0,True,Win
2901038,3,GX,KC,GX,KC,Blue,Noah,Aphelios,Gnar,BOT,8,18.0,2.0,False,Loss
2901038,3,GX,KC,GX,KC,Blue,Jun,Thresh,Karma,SUP,9,19.0,2.0,False,Loss
2901038,3,GX,KC,KC,GX,Red,Busio,Rakan,Vayne,SUP,10,20.0,2.0,True,Win
2901039,1,MKOI,KC,MKOI,KC,Blue,Myrwn,Ambessa,Azir,TOP,1,7.0,1.0,True,Win
2901039,1,MKOI,KC,KC,MKOI,Red,Canna,Varus,Varus,TOP,2,8.0,1.0,False,Loss
2901039,1,MKOI,KC,KC,MKOI,Red,Yike,Pantheon,Pantheon,JGL,3,9.0,1.0,False,Loss
2901039,1,MKOI,KC,MKOI,KC,Blue,Elyoya,JarvanIV,Jarvan IV,JGL,4,10.0,1.0,True,Win
2901039,1,MKOI,KC,MKOI,KC,Blue,Jojopyun,Azir,Ambessa,MID,5,11.0,1.0,True,Win
2901039,1,MKOI,KC,KC,MKOI,Red,kyeahoo,Orianna,Orianna,MID,6,12.0,1.0,False,Loss
2901039,1,MKOI,KC,KC,MKOI,Red,Caliste,Ezreal,Ezreal,BOT,7,17.0,2.0,False,Loss
2901039,1,MKOI,KC,MKOI,KC,Blue,Supa,Sivir,Sivir,BOT,8,18.0,2.0,True,Win
2901039,1,MKOI,KC,MKOI,KC,Blue,Alvaro,Rakan,Rakan,SUP,9,19.0,2.0,True,Win
2901039,1,MKOI,KC,KC,MKOI,Red,Busio,Alistar,Alistar,SUP,10,20.0,2.0,False,Loss
2901039,2,MKOI,KC,KC,MKOI,Red,Canna,Sion,Ryze,TOP,1,7.0,1.0,True,Win
2901039,2,MKOI,KC,MKOI,KC,Blue,Myrwn,Zaahen,Yunara,TOP,2,8.0,1.0,False,Loss
2901039,2,MKOI,KC,MKOI,KC,Blue,Elyoya,XinZhao,Lulu,JGL,3,9.0,1.0,False,Loss
2901039,2,MKOI,KC,KC,MKOI,Red,Yike,MonkeyKing,Ashe,JGL,4,10.0,1.0,True,Win
2901039,2,MKOI,KC,KC,MKOI,Red,kyeahoo,Ryze,Seraphine,MID,5,11.0,1.0,True,Win
2901039,2,MKOI,KC,MKOI,KC,Blue,Jojopyun,Aurora,Xin Zhao,MID,6,12.0,1.0,False,Loss
2901039,2,MKOI,KC,MKOI,KC,Blue,Supa,Yunara,Aurora,BOT,7,17.0,2.0,False,Loss
2901039,2,MKOI,KC,KC,MKOI,Red,Caliste,Ashe,Sion,BOT,8,18.0,2.0,True,Win
2901039,2,MKOI,KC,KC,MKOI,Red,Busio,Seraphine,Wukong,SUP,9,19.0,2.0,True,Win
2901039,2,MKOI,KC,MKOI,KC,Blue,Alvaro,Lulu,Zaahen,SUP,10,20.0,2.0,False,Loss
2901039,3,MKOI,KC,MKOI,KC,Blue,Myrwn,Renekton,Taliyah,TOP,1,7.0,1.0,True,Win
2901039,3,MKOI,KC,KC,MKOI,Red,Canna,Jayce,Jhin,TOP,2,8.0,1.0,False,Loss
2901039,3,MKOI,KC,KC,MKOI,Red,Yike,Sejuani,Syndra,JGL,3,9.0,1.0,False,Loss
2901039,3,MKOI,KC,MKOI,KC,Blue,Elyoya,Qiyana,Kai'Sa,JGL,4,10.0,1.0,True,Win
2901039,3,MKOI,KC,MKOI,KC,Blue,Jojopyun,Taliyah,Nautilus,MID,5,11.0,1.0,True,Win
2901039,3,MKOI,KC,KC,MKOI,Red,kyeahoo,Syndra,Rell,MID,6,12.0,1.0,False,Loss
2901039,3,MKOI,KC,KC,MKOI,Red,Caliste,Jhin,Jayce,BOT,7,17.0,2.0,False,Loss
2901039,3,MKOI,KC,MKOI,KC,Blue,Supa,Kaisa,Qiyana,BOT,8,18.0,2.0,True,Win
2901039,3,MKOI,KC,MKOI,KC,Blue,Alvaro,Nautilus,Renekton,SUP,9,19.0,2.0,True,Win
2901039,3,MKOI,KC,KC,MKOI,Red,Busio,Rell,Sejuani,SUP,10,20.0,2.0,False,Loss
2901039,4,MKOI,KC,KC,MKOI,Red,Canna,Gnar,Vi,TOP,1,7.0,1.0,True,Win
2901039,4,MKOI,KC,MKOI,KC,Blue,Myrwn,Poppy,Ahri,TOP,2,8.0,1.0,False,Loss
2901039,4,MKOI,KC,MKOI,KC,Blue,Elyoya,Malphite,Neeko,JGL,3,9.0,1.0,False,Loss
2901039,4,MKOI,KC,KC,MKOI,Red,Yike,Vi,Karma,JGL,4,10.0,1.0,True,Win
2901039,4,MKOI,KC,KC,MKOI,Red,kyeahoo,Viktor,Corki,MID,5,11.0,1.0,True,Win
2901039,4,MKOI,KC,MKOI,KC,Blue,Jojopyun,Ahri,Aphelios,MID,6,12.0,1.0,False,Loss
2901039,4,MKOI,KC,MKOI,KC,Blue,Supa,Aphelios,Poppy,BOT,7,17.0,2.0,False,Loss
2901039,4,MKOI,KC,KC,MKOI,Red,Caliste,Corki,Gnar,BOT,8,18.0,2.0,True,Win
2901039,4,MKOI,KC,KC,MKOI,Red,Busio,Karma,Viktor,SUP,9,19.0,2.0,True,Win
2901039,4,MKOI,KC,MKOI,KC,Blue,Alvaro,Neeko,Malphite,SUP,10,20.0,2.0,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Myrwn,KSante,Lucian,TOP,1,7.0,1.0,False,Loss
2901039,5,MKOI,KC,KC,MKOI,Red,Canna,Akali,Kalista,TOP,2,8.0,1.0,True,Win
2901039,5,MKOI,KC,KC,MKOI,Red,Yike,Khazix,Renata Glasc,JGL,3,9.0,1.0,True,Win
2901039,5,MKOI,KC,MKOI,KC,Blue,Elyoya,Gwen,Milio,JGL,4,10.0,1.0,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Jojopyun,Yone,Gwen,MID,5,11.0,1.0,False,Loss
2901039,5,MKOI,KC,KC,MKOI,Red,kyeahoo,Galio,Akali,MID,6,12.0,1.0,True,Win
2901039,5,MKOI,KC,KC,MKOI,Red,Caliste,Kalista,Galio,BOT,7,17.0,2.0,True,Win
2901039,5,MKOI,KC,MKOI,KC,Blue,Supa,Lucian,Yone,BOT,8,18.0,2.0,False,Loss
2901039,5,MKOI,KC,MKOI,KC,Blue,Alvaro,Milio,K'Sante,SUP,9,19.0,2.0,False,Loss
2901039,5,MKOI,KC,KC,MKOI,Red,Busio,Renata,Vayne,SUP,10,20.0,2.0,True,Win
2901114,1,BCE,BOOM,BCE,BOOM,Blue,Agresivoo,Rumble,Rumble,TOP,1,7.0,1.0,False,Loss
2901114,1,BCE,BOOM,BOOM,BCE,Red,frajgo,KSante,Ryze,TOP,2,8.0,1.0,True,Win
2901114,1,BCE,BOOM,BOOM,BCE,Red,Guli,Nunu,Corki,JGL,3,9.0,1.0,True,Win
2901114,1,BCE,BOOM,BCE,BOOM,Blue,mikusik,XinZhao,Xin Zhao,JGL,4,10.0,1.0,False,Loss
2901114,1,BCE,BOOM,BCE,BOOM,Blue,Tenshi,Azir,Azir,MID,5,11.0,1.0,False,Loss
2901114,1,BCE,BOOM,BOOM,BCE,Red,Mrozku,Ryze,K'Sante,MID,6,12.0,1.0,True,Win
2901114,1,BCE,BOOM,BOOM,BCE,Red,Odi11,Corki,Nunu & Willump,BOT,7,17.0,2.0,True,Win
2901114,1,BCE,BOOM,BCE,BOOM,Blue,Woolite,Sivir,Alistar,BOT,8,18.0,2.0,False,Loss
2901114,1,BCE,BOOM,BCE,BOOM,Blue,Jactroll,Alistar,Sivir,SUP,9,19.0,2.0,False,Loss
2901114,1,BCE,BOOM,BOOM,BCE,Red,minemaciek,Karma,Shaco,SUP,10,20.0,2.0,True,Win
2901120,1,LDS,BCE,LDS,BCE,Blue,Makk,Sion,Syndra,TOP,1,7.0,1.0,False,Loss
2901120,1,LDS,BCE,BCE,LDS,Red,Agresivoo,Aatrox,Karma,TOP,2,8.0,1.0,True,Win
2901120,1,LDS,BCE,BCE,LDS,Red,mikusik,XinZhao,Xin Zhao,JGL,3,9.0,1.0,True,Win
2901120,1,LDS,BCE,LDS,BCE,Blue,belit,Qiyana,Qiyana,JGL,4,10.0,1.0,False,Loss
2901120,1,LDS,BCE,LDS,BCE,Blue,lee sang,Syndra,Bard,MID,5,11.0,1.0,False,Loss
2901120,1,LDS,BCE,BCE,LDS,Red,Tenshi,Viktor,Viktor,MID,6,12.0,1.0,True,Win
2901120,1,LDS,BCE,BCE,LDS,Red,Woolite,Corki,Corki,BOT,7,17.0,2.0,True,Win
2901120,1,LDS,BCE,LDS,BCE,Blue,Klorell,Sivir,Sivir,BOT,8,18.0,2.0,False,Loss
2901120,1,LDS,BCE,LDS,BCE,Blue,Robertoos,Bard,Sion,SUP,9,19.0,2.0,False,Loss
2901120,1,LDS,BCE,BCE,LDS,Red,Jactroll,Karma,Ryze,SUP,10,20.0,2.0,True,Win
2901124,1,BCE,DOC,BCE,DOC,Blue,Agresivoo,Rumble,Orianna,TOP,1,7.0,1.0,True,Win
2901124,1,BCE,DOC,DOC,BCE,Red,PmK,Naafiri,Ryze,TOP,2,8.0,1.0,False,Loss
2901124,1,BCE,DOC,DOC,BCE,Red,FullClear,Vi,Vi,JGL,3,9.0,1.0,False,Loss
2901124,1,BCE,DOC,BCE,DOC,Blue,mikusik,JarvanIV,Jarvan IV,JGL,4,10.0,1.0,True,Win
2901124,1,BCE,DOC,BCE,DOC,Blue,Tenshi,Orianna,Rumble,MID,5,11.0,1.0,True,Win
2901124,1,BCE,DOC,DOC,BCE,Red,Birkyy,Ryze,Naafiri,MID,6,12.0,1.0,False,Loss
2901124,1,BCE,DOC,DOC,BCE,Red,Anyone,Tristana,Tristana,BOT,7,17.0,2.0,False,Loss
2901124,1,BCE,DOC,BCE,DOC,Blue,Woolite,Kaisa,Alistar,BOT,8,18.0,2.0,True,Win
2901124,1,BCE,DOC,BCE,DOC,Blue,Jactroll,Alistar,Kai'Sa,SUP,9,19.0,2.0,True,Win
2901124,1,BCE,DOC,DOC,BCE,Red,Huron,Rakan,Rakan,SUP,10,20.0,2.0,False,Loss
2901124,2,DOC,BCE,DOC,BCE,Blue,PmK,DrMundo,Zaahen,TOP,1,7.0,1.0,False,Loss
2901124,2,DOC,BCE,BCE,DOC,Red,Agresivoo,Sion,Xin Zhao,TOP,2,8.0,1.0,True,Win
2901124,2,DOC,BCE,BCE,DOC,Red,mikusik,XinZhao,Taliyah,JGL,3,9.0,1.0,True,Win
2901124,2,DOC,BCE,DOC,BCE,Blue,FullClear,Zaahen,Aurora,JGL,4,10.0,1.0,False,Loss
2901124,2,DOC,BCE,DOC,BCE,Blue,Birkyy,Aurora,Ezreal,MID,5,11.0,1.0,False,Loss
2901124,2,DOC,BCE,BCE,DOC,Red,Tenshi,Taliyah,Sivir,MID,6,12.0,1.0,True,Win
2901124,2,DOC,BCE,BCE,DOC,Red,Woolite,Sivir,Sion,BOT,7,17.0,2.0,True,Win
2901124,2,DOC,BCE,DOC,BCE,Blue,Anyone,Ezreal,Dr. Mundo,BOT,8,18.0,2.0,False,Loss
2901124,2,DOC,BCE,DOC,BCE,Blue,Huron,Bard,Bard,SUP,9,19.0,2.0,False,Loss
2901124,2,DOC,BCE,BCE,DOC,Red,Jactroll,Nautilus,Nautilus,SUP,10,20.0,2.0,True,Win
2901124,3,DOC,BCE,DOC,BCE,Blue,PmK,Ornn,Pantheon,TOP,1,7.0,1.0,False,Loss
2901124,3,DOC,BCE,BCE,DOC,Red,Agresivoo,Gnar,Corki,TOP,2,8.0,1.0,True,Win
2901124,3,DOC,BCE,BCE,DOC,Red,mikusik,Ambessa,Ambessa,JGL,3,9.0,1.0,True,Win
2901124,3,DOC,BCE,DOC,BCE,Blue,FullClear,Pantheon,Ashe,JGL,4,10.0,1.0,False,Loss
2901124,3,DOC,BCE,DOC,BCE,Blue,Birkyy,Zoe,Seraphine,MID,5,11.0,1.0,False,Loss
2901124,3,DOC,BCE,BCE,DOC,Red,Tenshi,Ahri,Pyke,MID,6,12.0,1.0,True,Win
2901124,3,DOC,BCE,BCE,DOC,Red,Woolite,Corki,Ahri,BOT,7,17.0,2.0,True,Win
2901124,3,DOC,BCE,DOC,BCE,Blue,Anyone,Ashe,Zoe,BOT,8,18.0,2.0,False,Loss
2901124,3,DOC,BCE,DOC,BCE,Blue,Huron,Seraphine,Ornn,SUP,9,19.0,2.0,False,Loss
2901124,3,DOC,BCE,BCE,DOC,Red,Jactroll,Pyke,Gnar,SUP,10,20.0,2.0,True,Win
2901126,1,BCE,OAE,BCE,OAE,Blue,Agresivoo,Aatrox,Ryze,TOP,1,7.0,1.0,False,Loss
2901126,1,BCE,OAE,OAE,BCE,Red,HeSSZero,Ornn,Jarvan IV,TOP,2,8.0,1.0,True,Win
2901126,1,BCE,OAE,OAE,BCE,Red,Joki37,JarvanIV,Ahri,JGL,3,9.0,1.0,True,Win
2901126,1,BCE,OAE,BCE,OAE,Blue,mikusik,MonkeyKing,Yunara,JGL,4,10.0,1.0,False,Loss
2901126,1,BCE,OAE,BCE,OAE,Blue,Tenshi,Ryze,Wukong,MID,5,11.0,1.0,False,Loss
2901126,1,BCE,OAE,OAE,BCE,Red,Sobek,Ahri,Ezreal,MID,6,12.0,1.0,True,Win
2901126,1,BCE,OAE,OAE,BCE,Red,ejsner,Ezreal,Ornn,BOT,7,17.0,2.0,True,Win
2901126,1,BCE,OAE,BCE,OAE,Blue,Woolite,Yunara,Aatrox,BOT,8,18.0,2.0,False,Loss
2901126,1,BCE,OAE,BCE,OAE,Blue,Jactroll,Nautilus,Nautilus,SUP,9,19.0,2.0,False,Loss
2901126,1,BCE,OAE,OAE,BCE,Red,Raxxo,Rell,Rell,SUP,10,20.0,2.0,True,Win
2901126,2,OAE,BCE,OAE,BCE,Blue,HeSSZero,Sion,Sion,TOP,1,7.0,1.0,True,Win
2901126,2,OAE,BCE,BCE,OAE,Red,Agresivoo,Gwen,Vi,TOP,2,8.0,1.0,False,Loss
2901126,2,OAE,BCE,BCE,OAE,Red,mikusik,Vi,Corki,JGL,3,9.0,1.0,False,Loss
2901126,2,OAE,BCE,OAE,BCE,Blue,Joki37,Zyra,Zyra,JGL,4,10.0,1.0,True,Win
2901126,2,OAE,BCE,OAE,BCE,Blue,Sobek,Yone,Yone,MID,5,11.0,1.0,True,Win
2901126,2,OAE,BCE,BCE,OAE,Red,Tenshi,Syndra,Gwen,MID,6,12.0,1.0,False,Loss
2901126,2,OAE,BCE,BCE,OAE,Red,Woolite,Corki,Syndra,BOT,7,17.0,2.0,False,Loss
2901126,2,OAE,BCE,OAE,BCE,Blue,ejsner,Jhin,Jhin,BOT,8,18.0,2.0,True,Win
2901126,2,OAE,BCE,OAE,BCE,Blue,Raxxo,Bard,Bard,SUP,9,19.0,2.0,True,Win
2901126,2,OAE,BCE,BCE,OAE,Red,Jactroll,Rakan,Karma,SUP,10,20.0,2.0,False,Loss
2901126,3,BCE,OAE,BCE,OAE,Blue,Agresivoo,Renekton,Karma,TOP,1,7.0,1.0,True,Win
2901126,3,BCE,OAE,OAE,BCE,Red,HeSSZero,Gnar,Leona,TOP,2,8.0,1.0,False,Loss
2901126,3,BCE,OAE,OAE,BCE,Red,Joki37,Pantheon,Pantheon,JGL,3,9.0,1.0,False,Loss
2901126,3,BCE,OAE,BCE,OAE,Blue,mikusik,Zaahen,Caitlyn,JGL,4,10.0,1.0,True,Win
2901126,3,BCE,OAE,BCE,OAE,Blue,Tenshi,Viktor,Zaahen,MID,5,11.0,1.0,True,Win
2901126,3,BCE,OAE,OAE,BCE,Red,Sobek,Mel,Miss Fortune,MID,6,12.0,1.0,False,Loss
2901126,3,BCE,OAE,OAE,BCE,Red,ejsner,MissFortune,Mel,BOT,7,17.0,2.0,False,Loss
2901126,3,BCE,OAE,BCE,OAE,Blue,Woolite,Caitlyn,Viktor,BOT,8,18.0,2.0,True,Win
2901126,3,BCE,OAE,BCE,OAE,Blue,Jactroll,Karma,Renekton,SUP,9,19.0,2.0,True,Win
2901126,3,BCE,OAE,OAE,BCE,Red,Raxxo,Leona,Gnar,SUP,10,20.0,2.0,False,Loss
